4497.45,4495.521,4493.593,4491.664,4489.735,4487.807,4485.878,4483.95,4482.021,4480.093,4478.164,4476.235,4474.307,4472.378,4470.45,4468.521,4466.592,4464.664,4462.735,4460.807,4458.878,4456.95,4455.021,4453.092,4451.164,4449.235,4447.307,4445.378,4443.45,4441.521,4439.592,4437.664,4435.735,4433.807,4431.878,4429.949,4428.021,4426.092,4424.164,4422.235,4420.307,4418.378,4416.449,4414.521,4412.592,4410.664,4408.735,4406.807,4404.878,4402.949,4401.021,4399.092,4397.164,4395.235,4393.306,4391.378,4389.449,4387.521,4385.592,4383.664,4381.735,4379.806,4377.878,4375.949,4374.021,4372.092,4370.163,4368.235,4366.306,4364.378,4362.449,4360.521,4358.592,4356.663,4354.735,4352.806,4350.878,4348.949,4347.021,4345.092,4343.163,4341.235,4339.306,4337.378,4335.449,4333.52,4331.592,4329.663,4327.735,4325.806,4323.878,4321.949,4320.02,4318.092,4316.163,4314.235,4312.306,4310.377,4308.449,4306.52,4304.592,4302.663,4300.735,4298.806,4296.877,4294.949,4293.02,4291.092,4289.163,4287.235,4285.306,4283.377,4281.449,4279.52,4277.592,4275.663,4273.734,4271.806,4269.877,4267.949,4266.02,4264.092,4262.163,4260.234,4258.306,4256.377,4254.449,4252.52,4250.591,4248.663,4246.734,4244.806,4242.877,4240.949,4239.02,4237.091,4235.163,4233.234,4231.306,4229.377,4227.449,4225.52,4223.591,4221.663,4219.734,4217.806,4215.877,4213.948,4212.02,4210.091,4208.163,4206.234,4204.306,4202.377,4200.448,4198.52,4196.591,4194.663,4192.734,4190.805,4188.877,4186.948,4185.02,4183.091,4181.163,4179.234,4177.305,4175.377,4173.448,4171.52,4169.591,4167.663,4165.734,4163.805,4161.877,4159.948,4158.02,4156.091,4154.162,4152.234,4150.305,4148.377,4146.448,4144.52,4142.591,4140.662,4138.734,4136.805,4134.877,4132.948,4131.019,4129.091,4127.162,4125.234,4123.305,4121.377,4119.448,4117.519,4115.591,4113.662,4111.734,4109.805,4107.877,4105.948,4104.019,4102.091,4100.162,4098.234,4096.305,4094.376,4092.448,4090.519,4088.591,4086.662,4084.734,4082.805,4080.876,4078.948,4077.019,4075.091,4073.162,4071.233,4069.305,4067.376,4065.448,4063.519,4061.591,4059.662,4057.733,4055.805,4053.876,4051.948,4050.019,4048.091,4046.162,4044.233,4042.305,4040.376,4038.448,4036.519,4034.59,4032.662,4030.733,4028.805,4026.876,4024.948,4023.019,4021.09,4019.162,4017.233,4015.305,4013.376,4011.447,4009.519,4007.59,4005.662,4003.733,4001.805,3999.876,3997.947,3996.019,3994.09,3992.162,3990.233,3988.305,3986.376,3984.447,3982.519,3980.59,3978.662,3976.733,3974.804,3972.876,3970.947,3969.019,3967.09,3965.162,3963.233,3961.304,3959.376,3957.447,3955.519,3953.59,3951.661,3949.733,3947.804,3945.876,3943.947,3942.019,3940.09,3938.161,3936.233,3934.304,3932.376,3930.447,3928.519,3926.59,3924.661,3922.733,3920.804,3918.876,3916.947,3915.018,3913.09,3911.161,3909.233,3907.304,3905.376,3903.447,3901.518,3899.59,3897.661,3895.733,3893.804,3891.876,3889.947,3888.018,3886.09,3884.161,3882.233,3880.304,3878.375,3876.447,3874.518,3872.59,3870.661,3868.733,3866.804,3864.875,3862.947,3861.018,3859.09,3857.161,3855.232,3853.304,3851.375,3849.447,3847.518,3845.59,3843.661,3841.732,3839.804,3837.875,3835.947,3834.018,3832.09,3830.161,3828.232,3826.304,3824.375,3822.447,3820.518,3818.589,3816.661,3814.732,3812.804,3810.875,3808.947,3807.018,3805.089,3803.161,3801.232,3799.304,3797.375,3795.446,3793.518,3791.589,3789.661,3787.732,3785.804,3783.875,3781.946,3780.018,3778.089,3776.161,3774.232,3772.304,3770.375,3768.446,3766.518,3764.589,3762.661,3760.732,3758.803,3756.875,3754.946,3753.018,3751.089,3749.161,3747.232,3745.303,3743.375,3741.446,3739.518,3737.589,3735.66,3733.732,3731.803,3729.875,3727.946,3726.018,3724.089,3722.16,3720.232,3718.303,3716.375,3714.446,3712.518,3710.589,3708.66,3706.732,3704.803,3702.875,3700.946,3699.017,3697.089,3695.16,3693.232,3691.303,3689.375,3687.446,3685.517,3683.589,3681.66,3679.732,3677.803,3675.874,3673.946,3672.017,3670.089,3668.16,3666.232,3664.303,3662.374,3660.446,3658.517,3656.589,3654.66,3652.732,3650.803,3648.874,3646.946,3645.017,3643.089,3641.16,3639.231,3637.303,3635.374,3633.446,3631.517,3629.589,3627.66,3625.731,3623.803,3621.874,3619.946,3618.017,3616.088,3614.16,3612.231,3610.303,3608.374,3606.446,3604.517,3602.588,3600.66,3598.731,3596.803,3594.874,3592.946,3591.017,3589.088,3587.16,3585.231,3583.303,3581.374,3579.445,3577.517,3575.588,3573.66,3571.731,3569.803,3567.874,3565.945,3564.017,3562.088,3560.16,3558.231,3556.302,3554.374,3552.445,3550.517,3548.588,3546.66,3544.731,3542.802,3540.874,3538.945,3537.017,3535.088,3533.16,3531.231,3529.302,3527.374,3525.445,3523.517,3521.588,3519.659,3517.731,3515.802,3513.874,3511.945,3510.017,3508.088,3506.159,3504.231,3502.302,3500.374,3498.445,3496.516,3494.588,3492.659,3490.731,3488.802,3486.874,3484.945,3483.016,3481.088,3479.159,3477.231,3475.302,3473.374,3471.445,3469.516,3467.588,3465.659,3463.731,3461.802,3459.873,3457.945,3456.016,3454.088,3452.159,3450.231,3448.302,3446.373,3444.445,3442.516,3440.588,3438.659,3436.73,3434.802,3432.873,3430.945,3429.016,3427.088,3425.159,3423.23,3421.302,3419.373,3417.445,3415.516,3413.588,3411.659,3409.73,3407.802,3405.873,3403.945,3402.016,3400.087,3398.159,3396.23,3394.302,3392.373,3390.445,3388.516,3386.587,3384.659,3382.73,3380.802,3378.873,3376.945,3375.016,3373.087,3371.159,3369.23,3367.302,3365.373,3363.444,3361.516,3359.587,3357.659,3355.73,3353.802,3351.873,3349.944,3348.016,3346.087,3344.159,3342.23,3340.301,3338.373,3336.444,3334.516,3332.587,3330.659,3328.73,3326.801,3324.873,3322.944,3321.016,3319.087,3317.159,3315.23,3313.301,3311.373,3309.444,3307.516,3305.587,3303.658,3301.73,3299.801,3297.873,3295.944,3294.016,3292.087,3290.158,3288.23,3286.301,3284.373,3282.444,3280.515,3278.587,3276.658,3274.73,3272.801,3270.873,3268.944,3267.015,3265.087,3263.158,3261.23,3259.301,3257.373,3255.444,3253.515,3251.587,3249.658,3247.73,3245.801,3243.872,3241.944,3240.015,3238.087,3236.158,3234.23,3232.301,3230.372,3228.444,3226.515,3224.587,3222.658,3220.729,3218.801,3216.872,3214.944,3213.015,3211.087,3209.158,3207.229,3205.301,3203.372,3201.444,3199.515,3197.587,3195.658,3193.729,3191.801,3189.872,3187.944,3186.015,3184.086,3182.158,3180.229,3178.301,3176.372,3174.444,3172.515,3170.586,3168.658,3166.729,3164.801,3162.872,3160.943,3159.015,3157.086,3155.158,3153.229,3151.301,3149.372,3147.443,3145.515,3143.586,3141.658,3139.729,3137.801,3135.872,3133.943,3132.015,3130.086,3128.158,3126.229,3124.3,3122.372,3120.443,3118.515,3116.586,3114.658,3112.729,3110.8,3108.872,3106.943,3105.015,3103.086,3101.157,3099.229,3097.3,3095.372,3093.443,3091.515,3089.586,3087.657,3085.729,3083.8,3081.872,3079.943,3078.015,3076.086,3074.157,3072.229,3070.3,3068.372,3066.443,3064.514,3062.586,3060.657,3058.729,3056.8,3054.872,3052.943,3051.014,3049.086,3047.157,3045.229,3043.3,3041.371,3039.443,3037.514,3035.586,3033.657,3031.729,3029.8,3027.871,3025.943,3024.014,3022.086,3020.157,3018.229,3016.3,3014.371,3012.443,3010.514,3008.586,3006.657,3004.728,3002.8,3000.871,2998.943,2997.014,2995.086,2993.157,2991.228,2989.3,2987.371,2985.443,2983.514,2981.585,2979.657,2977.728,2975.8,2973.871,2971.943,2970.014,2968.085,2966.157,2964.228,2962.3,2960.371,2958.443,2956.514,2954.585,2952.657,2950.728,2948.8,2946.871,2944.942,2943.014,2941.085,2939.157,2937.228,2935.3,2933.371,2931.442,2929.514,2927.585,2925.657,2923.728,2921.799,2919.871,2917.942,2916.014,2914.085,2912.157,2910.228,2908.299,2906.371,2904.442,2902.514,2900.585,2898.657,2896.728,2894.799,2892.871,2890.942,2889.014,2887.085,2885.156,2883.228,2881.299,2879.371,2877.442,2875.514,2873.585,2871.656,2869.728,2867.799,2865.871,2863.942,2862.014,2860.085,2858.156,2856.228,2854.299,2852.371,2850.442,2848.513,2846.585,2844.656,2842.728,2840.799,2838.871,2836.942,2835.013,2833.085,2831.156,2829.228,2827.299,2825.37,2823.442,2821.513,2819.585,2817.656,2815.728,2813.799,2811.87,2809.942,2808.013,2806.085,2804.156,2802.228,2800.299,2798.37,2796.442,2794.513,2792.585,2790.656,2788.727,2786.799,2784.87,2782.942,2781.013,2779.085,2777.156,2775.227,2773.299,2771.37,2769.442,2767.513,2765.584,2763.656,2761.727,2759.799,2757.87,2755.942,2754.013,2752.084,2750.156,2748.227,2746.299,2744.37,2742.442,2740.513,2738.584,2736.656,2734.727,2732.799,2730.87,2728.941,2727.013,2725.084,2723.156,2721.227,2719.299,2717.37,2715.441,2713.513,2711.584,2709.656,2707.727,2705.798,2703.87,2701.941,2700.013,2698.084,2696.156,2694.227,2692.298,2690.37,2688.441,2686.513,2684.584,2682.656,2680.727,2678.798,2676.87,2674.941,2673.013,2671.084,2669.155,2667.227,2665.298,2663.37,2661.441,2659.513,2657.584,2655.655,2653.727,2651.798,2649.87,2647.941,2646.012,2644.084,2642.155,2640.227,2638.298,2636.37,2634.441,2632.512,2630.584,2628.655,2626.727,2624.798,2622.87,2620.941,2619.012,2617.084,2615.155,2613.227,2611.298,2609.369,2607.441,2605.512,2603.584,2601.655,2599.727,2597.798,2595.869,2593.941,2592.012,2590.084,2588.155,2586.226,2584.298,2582.369,2580.441,2578.512,2576.584,2574.655,2572.726,2570.798,2568.869,2566.941,2565.012,2563.084,2561.155,2559.226,2557.298,2555.369,2553.441,2551.512,2549.583,2547.655,2545.726,2543.798,2541.869,2539.941,2538.012,2536.083,2534.155,2532.226,2530.298,2528.369,2526.44,2524.512,2522.583,2520.655,2518.726,2516.798,2514.869,2512.94,2511.012,2509.083,2507.155,2505.226,2503.298,2501.369,2499.44,2497.512,2495.583,2493.655,2491.726,2489.797,2487.869,2485.94,2484.012,2482.083,2480.155,2478.226,2476.297,2474.369,2472.44,2470.512,2468.583,2466.654,2464.726,2462.797,2460.869,2458.94,2457.012,2455.083,2453.154,2451.226,2449.297,2447.369,2445.44,2443.512,2441.583,2439.654,2437.726,2435.797,2433.869,2431.94,2430.011,2428.083,2426.154,2424.226,2422.297,2420.369,2418.44,2416.511,2414.583,2412.654,2410.726,2408.797,2406.868,2404.94,2403.011,2401.083,2399.154,2397.226,2395.297,2393.368,2391.44,2389.511,2387.583,2385.654,2383.726,2381.797,2379.868,2377.94,2376.011,2374.083,2372.154,2370.225,2368.297,2366.368,2364.44,2362.511,2360.583,2358.654,2356.725,2354.797,2352.868,2350.94,2349.011,2347.082,2345.154,2343.225,2341.297,2339.368,2337.44,2335.511,2333.582,2331.654,2329.725,2327.797,2325.868,2323.94,2322.011,2320.082,2318.154,2316.225,2314.297,2312.368,2310.439,2308.511,2306.582,2304.654,2302.725,2300.797,2298.868,2296.939,2295.011,2293.082,2291.154,2289.225,2287.297,2285.368,2283.439,2281.511,2279.582,2277.654,2275.725,2273.796,2271.868,2269.939,2268.011,2266.082,2264.154,2262.225,2260.296,2258.368,2256.439,2254.511,2252.582,2250.653,2248.725,2246.796,2244.868,2242.939,2241.011,2239.082,2237.153,2235.225,2233.296,2231.368,2229.439,2227.511,2225.582,2223.653,2221.725,2219.796,2217.868,2215.939,2214.01,2212.082,2210.153,2208.225,2206.296,2204.368,2202.439,2200.51,2198.582,2196.653,2194.725,2192.796,2190.867,2188.939,2187.01,2185.082,2183.153,2181.225,2179.296,2177.367,2175.439,2173.51,2171.582,2169.653,2167.725,2165.796,2163.867,2161.939,2160.01,2158.082,2156.153,2154.224,2152.296,2150.367,2148.439,2146.51,2144.582,2142.653,2140.724,2138.796,2136.867,2134.939,2133.01,2131.081,2129.153,2127.224,2125.296,2123.367,2121.439,2119.51,2117.581,2115.653,2113.724,2111.796,2109.867,2107.939,2106.01,2104.081,2102.153,2100.224,2098.296,2096.367,2094.438,2092.51,2090.581,2088.653,2086.724,2084.796,2082.867,2080.938,2079.01,2077.081,2075.153,2073.224,2071.295,2069.367,2067.438,2065.51,2063.581,2061.653,2059.724,2057.795,2055.867,2053.938,2052.01,2050.081,2048.153,2046.224,2044.295,2042.367,2040.438,2038.51,2036.581,2034.652,2032.724,2030.795,2028.867,2026.938,2025.01,2023.081,2021.152,2019.224,2017.295,2015.367,2013.438,2011.509,2009.581,2007.652,2005.724,2003.795,2001.867,1999.938,1998.009,1996.081,1994.152,1992.224,1990.295,1988.367,1986.438,1984.509,1982.581,1980.652,1978.724,1976.795,1974.866,1972.938,1971.009,1969.081,1967.152,1965.224,1963.295,1961.366,1959.438,1957.509,1955.581,1953.652,1951.723,1949.795,1947.866,1945.938,1944.009,1942.081,1940.152,1938.223,1936.295,1934.366,1932.438,1930.509,1928.581,1926.652,1924.723,1922.795,1920.866,1918.938,1917.009,1915.08,1913.152,1911.223,1909.295,1907.366,1905.438,1903.509,1901.58,1899.652,1897.723,1895.795,1893.866,1891.937,1890.009,1888.08,1886.152,1884.223,1882.295,1880.366,1878.437,1876.509,1874.58,1872.652,1870.723,1868.795,1866.866,1864.937,1863.009,1861.08,1859.152,1857.223,1855.294,1853.366,1851.437,1849.509,1847.58,1845.652,1843.723,1841.794,1839.866,1837.937,1836.009,1834.08,1832.151,1830.223,1828.294,1826.366,1824.437,1822.509,1820.58,1818.651,1816.723,1814.794,1812.866,1810.937,1809.009,1807.08,1805.151,1803.223,1801.294,1799.366,1797.437,1795.508,1793.58,1791.651,1789.723,1787.794,1785.866,1783.937,1782.008,1780.08,1778.151,1776.223,1774.294,1772.366,1770.437,1768.508,1766.58,1764.651,1762.723,1760.794,1758.865,1756.937,1755.008,1753.08,1751.151,1749.223,1747.294,1745.365,1743.437,1741.508,1739.58,1737.651,1735.722,1733.794,1731.865,1729.937,1728.008,1726.08,1724.151,1722.222,1720.294,1718.365,1716.437,1714.508,1712.58,1710.651,1708.722,1706.794,1704.865,1702.937,1701.008,1699.079,1697.151,1695.222,1693.294,1691.365,1689.437,1687.508,1685.579,1683.651,1681.722,1679.794,1677.865,1675.936,1674.008,1672.079,1670.151,1668.222,1666.294,1664.365,1662.436,1660.508,1658.579,1656.651,1654.722,1652.794,1650.865,1648.936,1647.008,1645.079,1643.151,1641.222,1639.293,1637.365,1635.436,1633.508,1631.579,1629.651,1627.722,1625.793,1623.865,1621.936,1620.008,1618.079,1616.15,1614.222,1612.293,1610.365,1608.436,1606.508,1604.579,1602.65,1600.722,1598.793,1596.865,1594.936,1593.008,1591.079,1589.15,1587.222,1585.293,1583.365,1581.436,1579.507,1577.579,1575.65,1573.722,1571.793,1569.865,1567.936,1566.007,1564.079,1562.15,1560.222,1558.293,1556.364,1554.436,1552.507,1550.579,1548.65,1546.722,1544.793,1542.864,1540.936,1539.007,1537.079,1535.15,1533.222,1531.293,1529.364,1527.436,1525.507,1523.579,1521.65,1519.721,1517.793,1515.864,1513.936,1512.007,1510.079,1508.15,1506.221,1504.293,1502.364,1500.436,1498.507,1496.578,1494.65,1492.721,1490.793,1488.864,1486.936,1485.007,1483.078,1481.15,1479.221,1477.293,1475.364,1473.436,1471.507,1469.578,1467.65,1465.721,1463.793,1461.864,1459.935,1458.007,1456.078,1454.15,1452.221,1450.293,1448.364,1446.435,1444.507,1442.578,1440.65,1438.721,1436.792,1434.864,1432.935,1431.007,1429.078,1427.15,1425.221,1423.292,1421.364,1419.435,1417.507,1415.578,1413.65,1411.721,1409.792,1407.864,1405.935,1404.007,1402.078,1400.149,1398.221,1396.292,1394.364,1392.435,1390.507,1388.578,1386.649,1384.721,1382.792,1380.864,1378.935,1377.006,1375.078,1373.149,1371.221,1369.292,1367.364,1365.435,1363.506,1361.578,1359.649,1357.721,1355.792,1353.864,1351.935,1350.006,1348.078,1346.149,1344.221,1342.292,1340.363,1338.435,1336.506,1334.578,1332.649,1330.721,1328.792,1326.863,1324.935,1323.006,1321.078,1319.149,1317.22,1315.292,1313.363,1311.435,1309.506,1307.578,1305.649,1303.72,1301.792,1299.863,1297.935,1296.006,1294.078,1292.149,1290.22,1288.292,1286.363,1284.435,1282.506,1280.577,1278.649,1276.72,1274.792,1272.863,1270.935,1269.006,1267.077,1265.149,1263.22,1261.292,1259.363,1257.435,1255.506,1253.577,1251.649,1249.72,1247.792,1245.863,1243.934,1242.006,1240.077,1238.149,1236.22,1234.292,1232.363,1230.434,1228.506,1226.577,1224.649,1222.72,1220.791,1218.863,1216.934,1215.006,1213.077,1211.149,1209.22,1207.291,1205.363,1203.434,1201.506,1199.577,1197.649,1195.72,1193.791,1191.863,1189.934,1188.006,1186.077,1184.148,1182.22,1180.291,1178.363,1176.434,1174.506,1172.577,1170.648,1168.72,1166.791,1164.863,1162.934,1161.005,1159.077,1157.148,1155.22,1153.291,1151.363,1149.434,1147.505,1145.577,1143.648,1141.72,1139.791,1137.863,1135.934,1134.005,1132.077,1130.148,1128.22,1126.291,1124.362,1122.434,1120.505,1118.577,1116.648,1114.72,1112.791,1110.862,1108.934,1107.005,1105.077,1103.148,1101.219,1099.291,1097.362,1095.434,1093.505,1091.577,1089.648,1087.719,1085.791,1083.862,1081.934,1080.005,1078.077,1076.148,1074.219,1072.291,1070.362,1068.434,1066.505,1064.576,1062.648,1060.719,1058.791,1056.862,1054.934,1053.005,1051.076,1049.148,1047.219,1045.291,1043.362,1041.433,1039.505,1037.576,1035.648,1033.719,1031.791,1029.862,1027.933,1026.005,1024.076,1022.148,1020.219,1018.291,1016.362,1014.433,1012.505,1010.576,1008.648,1006.719,1004.79,1002.862,1000.933,999.005,997.076,995.148,993.219,991.29,989.362,987.433,985.505,983.576,981.647,979.719,977.79,975.862,973.933,972.005,970.076,968.147,966.219,964.29,962.362,960.433,958.505,956.576,954.647,952.719,950.79,948.862,946.933,945.004,943.076,941.147,939.219,937.29,935.362,933.433,931.504,929.576,927.647,925.719,923.79,921.861,919.933,918.004,916.076,914.147,912.219,910.29,908.361,906.433,904.504,902.576,900.647,898.719,896.79,894.861,892.933,891.004,889.076,887.147,885.218,883.29,881.361,879.433,877.504,875.576,873.647,871.718,869.79,867.861,865.933,864.004,862.075,860.147,858.218,856.29,854.361,852.433,850.504,848.575,846.647,844.718,842.79,840.861,838.933,837.004,835.075,833.147,831.218,829.29,827.361,825.432,823.504,821.575,819.647,817.718,815.79,813.861,811.932,810.004,808.075,806.147,804.218,802.289,800.361,798.432,796.504,794.575,792.647,790.718,788.789,786.861,784.932,783.004,781.075,779.147,777.218,775.289,773.361,771.432,769.504,767.575,765.646,763.718,761.789,759.861,757.932,756.004,754.075,752.146,750.218,748.289,746.361,744.432,742.504,740.575,738.646,736.718,734.789,732.861,730.932,729.003,727.075,725.146,723.218,721.289,719.361,717.432,715.503,713.575,711.646,709.718,707.789,705.86,703.932,702.003,700.075,698.146,696.218,694.289,692.36,690.432,688.503,686.575,684.646,682.718,680.789,678.86,676.932,675.003,673.075,671.146,669.217,667.289,665.36,663.432,661.503,659.575,657.646,655.717,653.789,651.86,649.932,648.003,646.074,644.146,642.217,640.289,638.36,636.432,634.503,632.574,630.646,628.717,626.789,624.86,622.932,621.003,619.074,617.146,615.217,613.289,611.36,609.431,607.503,605.574,603.646,601.717,599.789,597.86,595.931,594.003,592.074,590.146,588.217,586.288,584.36,582.431,580.503,578.574,576.646,574.717,572.788,570.86,568.931,567.003,565.074,563.146,561.217,559.288,557.36,555.431,553.503,551.574,549.645,547.717,545.788,543.86,541.931,540.003,538.074,536.145,534.217,532.288,530.36,528.431,526.502,524.574,522.645,520.717,518.788,516.86,514.931,513.002,511.074,509.145,507.217,505.288,503.36,501.431,499.502,497.574,495.645,493.717,491.788,489.859,487.931,486.002,484.074,482.145,480.217,478.288,476.359,474.431,472.502,470.574,468.645,466.716,464.788,462.859,460.931,459.002,457.074,455.145,453.216,451.288,449.359,447.431,445.502,443.574,441.645,439.716,437.788,435.859,433.931,432.002,430.073,428.145,426.216,424.288,422.359,420.431,418.502,416.573,414.645,412.716,410.788,408.859,406.93,405.002,403.073,401.145,399.216
